
<!DOCTYPE html PUBLIC "-//W3C//DTD HTML 4.01 Transitional//EN" "http://www.w3.org/TR/html4/loose.dtd">









<html>
<head>
<meta http-equiv="Content-Type" content="text/html; charset=ISO-8859-1">
<title>Insert title here</title>
</head>
<body>
"obstime","tempr","rh","ws","wd","ap"
2012-10-29 08:00:00,-8.35,94.83,21.91,245.83,972
2012-10-29 09:00:00,-8.3,94.85,20.38,246.79,972
2012-10-29 10:00:00,-8.19,94.9,19.53,247.61,972.67
2012-10-29 11:00:00,-8.23,94.93,18.74,248.03,972.86
2012-10-29 12:00:00,-8.25,94.92,18.39,247.44,972.82
2012-10-29 13:00:00,-8.32,94.96,18.58,246.79,972.25
2012-10-29 14:00:00,-8.24,95.04,19.34,244.75,971.85
2012-10-29 15:00:00,-8.24,95.03,19.35,244.11,971.14
2012-10-29 16:00:00,-8.13,95.13,18.49,243.07,971
2012-10-29 17:00:00,-7.97,95.25,17.99,242.72,971
2012-10-29 18:00:00,-7.91,95.31,18.68,239.4,971
2012-10-29 19:00:00,-7.9,95.39,20.01,237.24,970.28
2012-10-29 20:00:00,-7.84,95.45,20.78,237.59,970
2012-10-29 21:00:00,-7.82,95.48,19.15,236,970
2012-10-29 22:00:00,-7.83,95.48,17.95,233.03,970
2012-10-29 23:00:00,-7.75,95.55,17.67,233.83,970
2012-10-30 00:00:00,-7.71,95.51,16.71,234.78,970
2012-10-30 01:00:00,-7.62,95.45,15.66,233.81,970
2012-10-30 02:00:00,-7.54,95.37,15.26,232.5,970
2012-10-30 03:00:00,-7.43,95.14,15.02,229.76,970.04
2012-10-30 04:00:00,-7.24,93.77,14.46,229.45,970.46
2012-10-30 05:00:00,-6.84,89.85,13.31,228.69,971
2012-10-30 06:00:00,-6.36,84.26,12.38,232.93,971
2012-10-30 07:00:00,-5.82,78.26,9.84,239.82,971.03
2012-10-30 08:00:00,-5.1,74.66,8.14,247.26,971.14
2012-10-30 09:00:00,-4.35,70.48,7.16,256.11,971.72
2012-10-30 10:00:00,-3.32,64.03,7.34,268.83,972
2012-10-30 11:00:00,-2.75,62.96,4.55,258.46,972
2012-10-30 12:00:00,-0.85,53.66,1.75,240.06,972
2012-10-30 13:00:00,0.08,53.03,2.27,109.16,972
2012-10-30 14:00:00,-1.31,58.81,3.28,115.09,972
2012-10-30 15:00:00,-1.55,57.81,1.7,129.08,972
2012-10-30 16:00:00,-2.82,58.39,2.21,125.19,972
2012-10-30 17:00:00,-3.57,59.3,1.83,131.85,972
2012-10-30 18:00:00,-4.37,53.83,3.1,181.26,972.02
2012-10-30 19:00:00,-5.59,56.68,3.89,162.49,972.67
2012-10-30 20:00:00,-7.35,67.73,1.45,218.08,973
2012-10-30 21:00:00,-10.69,76.55,2.29,267.77,973
2012-10-30 22:00:00,-11.74,78.24,2.18,270.63,973.72
2012-10-30 23:00:00,-12.68,79.88,2.24,267.88,974
2012-10-31 00:00:00,-13.28,79.91,2.79,264.8,974
2012-10-31 01:00:00,-13.96,79.23,2.75,266.65,974.25
2012-10-31 02:00:00,-14.63,79.44,4.07,251.09,974.33
2012-10-31 03:00:00,-13.51,77.09,3.14,261.6,975
2012-10-31 04:00:00,-12.91,73.69,2.48,274.1,975.15
2012-10-31 05:00:00,-12.46,76.59,3.83,255.54,976
2012-10-31 06:00:00,-10.93,71.57,2.15,206.57,976
2012-10-31 07:00:00,-8.81,59.37,2.88,224.26,976.19
2012-10-31 08:00:00,-10.87,70.81,6.38,249.51,976.91
2012-10-31 09:00:00,-9.64,71.59,7.98,239.76,976.17
2012-10-31 10:00:00,-9.24,82.64,5.01,234.87,977
2012-10-31 11:00:00,-7.95,69.42,4.33,256.59,976.62
2012-10-31 12:00:00,-6.56,54.77,3.85,255.85,976
2012-10-31 13:00:00,-6.2,52.78,2.72,261.65,975.2
2012-10-31 14:00:00,-4.61,52.31,5.79,256.43,974.51
2012-10-31 15:00:00,-4.55,57.13,8.58,252.21,974
2012-10-31 16:00:00,-4.84,60.54,9.61,248.47,973.77
2012-10-31 17:00:00,-5.44,64.09,10.06,252.31,973.03
2012-10-31 18:00:00,-6.01,64.09,12.63,247.05,972.62
2012-10-31 19:00:00,-6.31,71.58,11.52,250.08,972
2012-10-31 20:00:00,-7.17,86.55,13.54,246.69,971.93
2012-10-31 21:00:00,-7.42,90.69,15.02,245.67,971.2
2012-10-31 22:00:00,-7.26,92.42,15.82,243.89,970.49
2012-10-31 23:00:00,-7.22,93.7,16.88,244.66,970
2012-11-01 00:00:00,-7.32,94.25,17.48,243.77,969.26
2012-11-01 01:00:00,-7.29,94.16,18.84,244.78,969
2012-11-01 02:00:00,-7.22,93.57,18.59,244.93,969
2012-11-01 03:00:00,-7.29,93.87,17.57,244.54,969
2012-11-01 04:00:00,-7.16,93.03,17.58,245.06,969
2012-11-01 05:00:00,-7.17,93.57,17.69,240.35,969
2012-11-01 06:00:00,-7.05,93.1,18.58,238.54,969
2012-11-01 07:00:00,-6.8,93.82,16.85,243.76,969
2012-11-01 08:00:00,-6.33,92.16,16.43,241.17,969
2012-11-01 09:00:00,-5.76,87.79,16.45,243.51,968.99
2012-11-01 10:00:00,-5.67,83.99,15.72,245.27,969
2012-11-01 11:00:00,-5.38,80.61,15.77,245.5,969
2012-11-01 12:00:00,-5.57,79.54,15.62,245.67,969
2012-11-01 13:00:00,-5.75,78.29,14.33,244.36,969
2012-11-01 14:00:00,-5.87,78.32,14.21,239.42,969
2012-11-01 15:00:00,-5.93,77.63,14.88,237.57,969
2012-11-01 16:00:00,-6.08,80.52,13.41,233.12,969.01
2012-11-01 17:00:00,-6.12,82.29,14.21,232.57,969.91
2012-11-01 18:00:00,-5.91,77.91,15.32,237.03,970
2012-11-01 19:00:00,-6.1,82.11,13.91,239.03,970.22
2012-11-01 20:00:00,-6.13,84.98,15.39,233.31,970.91
2012-11-01 21:00:00,-6.06,84.02,15.05,232.68,971
2012-11-01 22:00:00,-6.16,87.21,15.01,232.94,971.11
2012-11-01 23:00:00,-5.78,79.34,14.67,229.11,971.5
2012-11-02 00:00:00,-5.3,67.11,13.78,230.66,972
2012-11-02 01:00:00,-5.07,64.23,13.29,233.38,972
2012-11-02 02:00:00,-4.73,59.78,12.77,235.87,972
2012-11-02 03:00:00,-4.58,57.42,12.08,238.29,972
2012-11-02 04:00:00,-4.28,54.32,12.35,240.62,972.02
2012-11-02 05:00:00,-4.25,57.08,12.39,240.51,972.77
2012-11-02 06:00:00,-3.95,57.18,13.18,240.81,972.97
2012-11-02 07:00:00,-3.97,61.24,13.05,244.32,972.99
2012-11-02 08:00:00,-4.02,64.37,13.59,243.98,973
2012-11-02 09:00:00,-4.06,70.77,12.37,243.65,973
2012-11-02 10:00:00,-4.13,69.4,12.27,244.6,973.26
2012-11-02 11:00:00,-3.69,65.18,12.34,245.66,974
2012-11-02 12:00:00,-3.69,64.38,11.85,245.92,974
2012-11-02 13:00:00,-3.65,64.29,11.33,246.85,974.66
2012-11-02 14:00:00,-4.19,66.21,12.4,244.78,975
2012-11-02 15:00:00,-4.78,68.98,12.88,238.43,975.55
2012-11-02 16:00:00,-4.55,66.64,10.63,241.62,976
2012-11-02 17:00:00,-4.96,72.45,8.49,247.67,976.36
2012-11-02 18:00:00,-5.13,73.94,8.23,242.8,977
2012-11-02 19:00:00,-5.37,74.01,8.52,244.05,977
2012-11-02 20:00:00,-5.65,79.12,8.54,238.04,977
2012-11-02 21:00:00,-5.34,71.89,6.83,237.92,977.59
2012-11-02 22:00:00,-4.97,59.72,8.03,238.38,978
2012-11-02 23:00:00,-4.93,56.79,8.08,245,978.81
2012-11-03 00:00:00,-5,55.95,9.69,246.8,979.11
2012-11-03 01:00:00,-5.08,55.16,9.94,251.24,980
2012-11-03 02:00:00,-5.43,59.41,12.49,247.19,980.15
2012-11-03 03:00:00,-5.86,62.42,10.75,248.69,981
2012-11-03 04:00:00,-5.84,59.74,8.31,249.13,981.3
2012-11-03 05:00:00,-5.18,53.9,9.67,242.39,982.08
2012-11-03 06:00:00,-4.68,47.71,10.35,235.28,982.99
2012-11-03 07:00:00,-4.77,48.23,9.99,242.09,983.54
2012-11-03 08:00:00,-4.34,47.65,9.03,244.51,984
2012-11-03 09:00:00,-3.72,46.55,8.49,241.67,984
2012-11-03 10:00:00,-3.65,51.04,9.41,246.91,984
2012-11-03 11:00:00,-3.63,50.48,10.2,248.4,984.51
2012-11-03 12:00:00,-3.59,50.83,8.23,255.65,985
2012-11-03 13:00:00,-3.7,48.89,8.18,253.47,985
2012-11-03 14:00:00,-3.77,51.49,6.41,238.25,985
2012-11-03 15:00:00,-4.22,54.92,4,239.85,985.33
2012-11-03 16:00:00,-4.31,51.07,3.2,245.94,986
2012-11-03 17:00:00,-4.63,48.87,4.21,249.41,986.02
2012-11-03 18:00:00,-5.03,43.74,7.44,239.46,986.96
2012-11-03 19:00:00,-5.73,44.32,8.1,233.71,987.11
2012-11-03 20:00:00,-6.34,43.61,8.3,234.03,988
2012-11-03 21:00:00,-6.98,42.38,7.65,241.28,988.43
2012-11-03 22:00:00,-7.7,44.27,7.4,242.16,989
2012-11-03 23:00:00,-8.11,45.4,7.67,244.15,989.73
2012-11-04 00:00:00,-8.72,48.19,8.56,234.11,990
2012-11-04 01:00:00,-9.04,48.27,8.64,239.2,990.05
2012-11-04 02:00:00,-9.1,46.73,9.43,240.29,990.88
2012-11-04 03:00:00,-8.8,45.57,10.99,239.97,991
2012-11-04 04:00:00,-8.21,42.24,11.49,243.05,991.2
2012-11-04 05:00:00,-7.87,41.62,12.01,239.58,992
2012-11-04 06:00:00,-7.35,38.74,10.71,246.55,992
2012-11-04 07:00:00,-7.53,42.86,10.72,246,992
2012-11-04 08:00:00,-7.66,45.72,10.96,244.83,992
2012-11-04 09:00:00,-7.47,48.46,11.02,245.03,992
2012-11-04 10:00:00,-7.71,52.03,10.05,247.23,992
2012-11-04 11:00:00,-8.05,55.07,9.92,246.49,992.06
2012-11-04 12:00:00,-8.18,56.65,10.94,243.96,992
2012-11-04 13:00:00,-8.24,58.31,10.81,245.47,992
2012-11-04 14:00:00,-8.29,57.16,10.89,245.75,992
2012-11-04 15:00:00,-8.27,54.27,10.92,247.99,991.36
2012-11-04 16:00:00,-8.74,55.61,13.3,245.35,991
2012-11-04 17:00:00,-8.96,56.69,13.82,245.41,990.01
2012-11-04 18:00:00,-9.26,58.73,15.28,245.81,990
2012-11-04 19:00:00,-9.48,59.49,15.75,246,990
2012-11-04 20:00:00,-9.64,62.4,15.34,245.13,989.83
2012-11-04 21:00:00,-9.57,60.6,16.94,238.78,989.02
2012-11-04 22:00:00,-9.63,64.9,17.24,240.02,988.68
2012-11-04 23:00:00,-9.83,71.65,17.85,244.36,988.06
2012-11-05 00:00:00,-10.42,86.98,18.01,241.83,988
2012-11-05 01:00:00,-10.45,89.44,18.84,245.7,987.66
2012-11-05 02:00:00,-10.29,88.24,18.96,245.65,987.07
2012-11-05 03:00:00,-10.24,88.59,19.24,245.03,986.98
2012-11-05 04:00:00,-10.17,91.55,19.02,242.84,986.17
2012-11-05 05:00:00,-10.19,92.6,20.33,240.92,985.64
2012-11-05 06:00:00,-10.28,92.53,23.16,238,984.45
2012-11-05 07:00:00,-10.15,92.83,22.61,238.58,983.82
2012-11-05 08:00:00,-9.77,93.17,20.45,239.89,983
2012-11-05 09:00:00,-9.38,93.58,20.52,239.65,982.28
2012-11-05 10:00:00,-9.13,93.79,22.29,239.33,981.1
2012-11-05 11:00:00,-8.83,93.82,24.74,237.97,979.59
2012-11-05 12:00:00,-8.46,94.22,24.64,234.45,977.96
2012-11-05 13:00:00,-8.17,94.62,26.18,233.38,975.99
2012-11-05 14:00:00,-8.15,94.81,26.26,233.19,974.68
2012-11-05 15:00:00,-8.17,94.97,24.66,235.62,973.41
2012-11-05 16:00:00,-8.19,95.08,25.46,235.17,971.17
2012-11-05 17:00:00,-8.14,95.15,24.89,238.17,969.65
2012-11-05 18:00:00,-8.13,95.19,25.31,235.01,968.22
2012-11-05 19:00:00,-8.08,95.25,24.98,235.91,966.13
2012-11-05 20:00:00,-8.02,95.3,26.94,244.95,964.02
2012-11-05 21:00:00,-8.09,95.3,28.22,246.76,963.25
2012-11-05 22:00:00,-8.17,95.28,31.62,245.74,961.43
2012-11-05 23:00:00,-8.14,95.29,31.28,246.03,960.8
2012-11-06 00:00:00,-8.22,95.26,29.57,245.32,959.8
2012-11-06 01:00:00,-8.26,95.24,28.29,243.32,959.1
2012-11-06 02:00:00,-8.32,95.2,27.78,242.57,958.97
2012-11-06 03:00:00,-8.35,95.17,29.64,245.69,957.88
2012-11-06 04:00:00,-8.34,95.17,29.74,245.75,957.06
2012-11-06 05:00:00,-8.28,95.2,29.79,245.5,957
2012-11-06 06:00:00,-8.2,95.26,28.33,244.76,957.84
2012-11-06 07:00:00,-8,95.39,26.92,242.87,958.44
2012-11-06 08:00:00,-7.92,95.46,26.45,241.12,959.11
2012-11-06 09:00:00,-7.86,95.51,26.2,241.71,960.31
2012-11-06 10:00:00,-7.79,95.56,25.25,240.08,961.33
2012-11-06 11:00:00,-7.62,95.69,23.6,242.14,962.96
2012-11-06 12:00:00,-7.53,95.78,22.96,244.35,964.38
2012-11-06 13:00:00,-7.5,95.81,21.13,244.43,965.87
2012-11-06 14:00:00,-7.46,95.84,20.87,244.12,966.74
2012-11-06 15:00:00,-7.46,95.86,19.61,241.34,968.29
2012-11-06 16:00:00,-7.55,95.77,19.57,244.93,969.47
2012-11-06 17:00:00,-7.64,95.67,19.53,241.19,970.55
2012-11-06 18:00:00,-7.69,95.44,16.92,244.42,972.38
2012-11-06 19:00:00,-7.62,95.17,12.24,249.46,973.83
2012-11-06 20:00:00,-7.58,95.01,11.24,253.42,974.83
2012-11-06 21:00:00,-7.29,94.85,11.15,255.23,975.26
2012-11-06 22:00:00,-7.16,95.13,11.5,253.49,976
2012-11-06 23:00:00,-6.94,95.4,15.25,245.48,976.17
2012-11-07 00:00:00,-6.77,95.8,19.5,235.27,976.11
2012-11-07 01:00:00,-6.85,95.99,20.43,233.74,976.94
2012-11-07 02:00:00,-6.62,96.07,19.86,234.03,977.46
2012-11-07 03:00:00,-6.21,95.79,19.89,237.41,978.12
2012-11-07 04:00:00,-6.12,95.36,19.84,238.27,978.99
2012-11-07 05:00:00,-6.22,95.06,19.85,237.95,979.58
2012-11-07 06:00:00,-6.28,94.74,20.01,237.53,980
2012-11-07 07:00:00,-6.09,93.96,19.39,237.95,980.72
2012-11-07 08:00:00,-5.76,93.28,18.43,237.88,981
2012-11-07 09:00:00,-5.52,93.92,17.36,240.36,981.01
2012-11-07 10:00:00,-5.39,93.56,17.59,241.87,981.73
2012-11-07 11:00:00,-5.55,93.85,18.54,239.83,982
2012-11-07 12:00:00,-5.24,93.37,17.22,241.16,982
2012-11-07 13:00:00,-4.93,90.3,15.45,243.54,982
2012-11-07 14:00:00,-4.56,88.25,15.96,243.32,981.99
2012-11-07 15:00:00,-4.22,87.36,16.71,243.68,981.21
2012-11-07 16:00:00,-4.24,86.76,15.63,245.93,981.67
2012-11-07 17:00:00,-4.12,85.15,15.14,246.74,981.85
2012-11-07 18:00:00,-4.13,83.89,16.44,244.45,981.28
2012-11-07 19:00:00,-4.41,84.97,18.68,241.3,980.92
2012-11-07 20:00:00,-4.14,83.44,18.92,239.62,980.17
2012-11-07 21:00:00,-3.62,80.45,19.32,237.34,979.99
2012-11-07 22:00:00,-3.36,77.37,17.37,237.69,979.13
2012-11-07 23:00:00,-3.06,71.88,16.37,239.31,978.64
2012-11-08 00:00:00,-2.8,66.65,14.03,244.75,978.1
2012-11-08 01:00:00,-2.6,61.68,14.56,245.66,977.73
2012-11-08 02:00:00,-2.54,59.99,13.31,247.19,977
2012-11-08 03:00:00,-2.99,63.74,12.61,247.37,976.44
2012-11-08 04:00:00,-3.08,63.32,12.37,247.43,975.8
2012-11-08 05:00:00,-2.97,61.12,14.68,244.65,974.89
2012-11-08 06:00:00,-2.92,61.35,14.22,245.57,974.08
2012-11-08 07:00:00,-2.91,63.61,12.67,247.63,973.68
2012-11-08 08:00:00,-2.64,61.91,11.17,254.99,973.11
2012-11-08 09:00:00,-3.2,72.05,11.92,254.67,973
2012-11-08 10:00:00,-3.38,78.77,13.2,246.12,972.23
2012-11-08 11:00:00,-2.82,76.6,11.89,247.13,971.41
2012-11-08 12:00:00,-2.67,80.39,10.52,249.53,970.88
2012-11-08 13:00:00,-2.37,79.22,10.61,251.57,969.95
2012-11-08 14:00:00,-2.21,80.57,8.02,272.88,969.3
2012-11-08 15:00:00,-2.98,86.06,8.99,265.74,968.68
2012-11-08 16:00:00,-3.5,87.19,10.91,256.61,968
2012-11-08 17:00:00,-4.28,84.51,13.6,263.85,968.17
2012-11-08 18:00:00,-5.66,83.57,10.98,258.34,968.47
2012-11-08 19:00:00,-6.03,84.05,9.57,256.35,969
2012-11-08 20:00:00,-6.14,81.59,9.31,258.44,969
2012-11-08 21:00:00,-6.65,84.35,10.79,255.6,969
2012-11-08 22:00:00,-7.17,90.75,9.53,254.37,969
2012-11-08 23:00:00,-6.89,87.65,8.66,255.83,969.73
2012-11-09 00:00:00,-7.08,87.08,9.27,250.05,970
2012-11-09 01:00:00,-7.13,84.22,10.33,247.19,970
2012-11-09 02:00:00,-7.23,85.04,10.11,245.81,970.06
2012-11-09 03:00:00,-7.09,83.66,8.98,246.01,971
2012-11-09 04:00:00,-7.07,85.47,8.58,247.23,971.47
2012-11-09 05:00:00,-6.79,82.64,8.84,246.29,972
2012-11-09 06:00:00,-6.46,80.78,10.17,246.29,972.73
2012-11-09 07:00:00,-6.23,84.13,9.73,246.03,973.71
2012-11-09 08:00:00,-5.56,80.34,8.97,247.24,974.56
2012-11-09 09:00:00,-4.8,78.36,8.45,251.79,975.02
2012-11-09 10:00:00,-4.25,75.74,7.95,251.26,975.92
2012-11-09 11:00:00,-3.72,74.66,7.21,255.52,976.04
2012-11-09 12:00:00,-3.75,76.03,8.26,252.01,977
2012-11-09 13:00:00,-3.93,78.61,7.3,251.27,977.92
2012-11-09 14:00:00,-3.76,83.03,8.1,254.21,978
2012-11-09 15:00:00,-3.46,80.79,7.57,260.79,978
2012-11-09 16:00:00,-3.13,81,7.2,248.12,978.72
2012-11-09 17:00:00,-2.8,79.57,8.78,251,979
2012-11-09 18:00:00,-3.02,77.95,9.53,242.64,979.45
2012-11-09 19:00:00,-2.89,75.17,8.86,247.52,980
2012-11-09 20:00:00,-3.02,77.2,9.59,246.34,980.57
2012-11-09 21:00:00,-3.02,78.29,10.44,236.49,981
2012-11-09 22:00:00,-2.84,77.82,11.27,232.71,981
2012-11-09 23:00:00,-2.8,76.66,11.09,233.12,981
2012-11-10 00:00:00,-2.79,76.68,12.81,233.21,981
2012-11-10 01:00:00,-2.96,77.1,13.31,232.77,981
2012-11-10 02:00:00,-3.22,78.77,13.49,235.23,981.74
2012-11-10 03:00:00,-3.19,77.98,14.91,230.21,981.45
2012-11-10 04:00:00,-3.42,76.74,15.69,230.82,981.81
2012-11-10 05:00:00,-3.4,72.59,15.14,232.09,982.02
2012-11-10 06:00:00,-2.88,65.84,14.86,234.72,982.75
2012-11-10 07:00:00,-2.34,60.57,14.67,236.87,982.97
2012-11-10 08:00:00,-1.84,57.71,14.7,239.53,983
2012-11-10 09:00:00,-1.44,56.54,14.85,239.8,983
2012-11-10 10:00:00,-1.27,56.66,15.14,239.31,982.95
2012-11-10 11:00:00,-0.94,56.1,13.8,242.78,982.94
2012-11-10 12:00:00,-0.64,56.37,13.1,242.71,982.35
2012-11-10 13:00:00,-0.83,59.92,13.51,246.49,982
2012-11-10 14:00:00,-0.7,56.22,13.86,241.69,982
2012-11-10 15:00:00,-0.53,55.29,12.22,242.14,982
2012-11-10 16:00:00,-0.79,54.95,12.99,240.98,982
2012-11-10 17:00:00,-1.17,56.95,12.52,236.96,982
2012-11-10 18:00:00,-1.39,55.1,10.92,241.94,982
2012-11-10 19:00:00,-1.85,55.23,8.43,254.45,982
2012-11-10 20:00:00,-1.22,48.13,15.01,242.91,982
2012-11-10 21:00:00,-1.58,49.93,14.07,244.07,982
2012-11-10 22:00:00,-1.61,47.92,14.66,243.26,982
2012-11-10 23:00:00,-1.63,43.32,15.23,240.41,982
2012-11-11 00:00:00,-2.24,45.78,15.12,235,982
2012-11-11 01:00:00,-2.84,46.65,15.03,239.46,982
2012-11-11 02:00:00,-2.85,44.05,15.63,246.78,982
2012-11-11 03:00:00,-2.5,38.94,11.89,244.11,982
2012-11-11 04:00:00,-2.29,41.25,9.82,250.96,981.76
2012-11-11 05:00:00,-2.22,42.83,7.92,260.43,981
2012-11-11 06:00:00,-2.08,46.71,10.32,257.73,980.53
2012-11-11 07:00:00,-1.76,50.84,9.34,258.66,980.81
2012-11-11 08:00:00,-1.4,51.64,9.44,255.73,980
2012-11-11 09:00:00,-0.79,51.4,11.1,252.17,979.36
2012-11-11 10:00:00,-0.87,47.64,12.87,250.52,979
2012-11-11 11:00:00,-0.83,52.42,10.24,249.42,978.27
2012-11-11 12:00:00,-0.57,50.92,11.3,251.94,977.43
2012-11-11 13:00:00,-0.81,53.31,10.45,246.87,976.72
2012-11-11 14:00:00,-0.87,53.94,9.52,248.91,976
2012-11-11 15:00:00,-0.87,51.27,7.51,254.55,975.18
2012-11-11 16:00:00,-1.21,48.68,6.43,260.43,974.28
2012-11-11 17:00:00,-1.83,48.58,4.49,289.8,973.99
2012-11-11 18:00:00,-2.61,50.07,3.67,269.4,973.01
2012-11-11 19:00:00,-3.2,60.74,1.61,210.62,972.99
2012-11-11 20:00:00,-4.16,56.26,2.58,234.69,972.05
2012-11-11 21:00:00,-5.06,57.53,2.63,199.35,971.57
2012-11-11 22:00:00,-5.29,56.82,2.23,228.55,970.89
2012-11-11 23:00:00,-5.8,56.73,1.96,243.04,970
2012-11-12 00:00:00,-6.16,52.97,2.4,238.99,969.13
2012-11-12 01:00:00,-5.7,50.36,3.01,241.19,968.52
2012-11-12 02:00:00,-4.97,46.23,3.71,264.53,968
2012-11-12 03:00:00,-4.15,43.72,2.97,282.91,967.73
2012-11-12 04:00:00,-2,37.4,7.55,234.49,967
2012-11-12 05:00:00,-1.13,34.31,4.97,244.51,967
2012-11-12 06:00:00,-1.05,39.19,4.73,241.6,966.98
2012-11-12 07:00:00,-1.08,34.26,6.55,254.59,966.86
2012-11-12 08:00:00,0.6,28.28,2.55,160.32,966.36
2012-11-12 09:00:00,1.12,27.21,3.17,190.65,966.47
2012-11-12 10:00:00,-1.32,32.4,4.09,292.91,966.85
2012-11-12 11:00:00,-1.54,34.63,2.84,255.93,966
2012-11-12 12:00:00,-1.42,38.94,3.61,274.42,966
2012-11-12 13:00:00,-2.54,39.45,4.96,297.24,966
2012-11-12 14:00:00,-3.48,50.46,3.9,308.9,966
2012-11-12 15:00:00,-4.39,55.64,5.87,267.18,966
2012-11-12 16:00:00,-4.25,57.09,9.23,243.54,966.22
2012-11-12 17:00:00,-4.34,53.49,9.98,247.08,966
2012-11-12 18:00:00,-5.12,57.27,13.39,244.91,966.06
2012-11-12 19:00:00,-5.75,54.88,14.87,238.22,966.57
2012-11-12 20:00:00,-6.31,55.52,15.67,244.62,967.04
2012-11-12 21:00:00,-6.92,60.53,15.79,246.43,968
2012-11-12 22:00:00,-6.96,56.83,17.47,237.31,968
2012-11-12 23:00:00,-6.83,56,17.62,234.77,968
2012-11-13 00:00:00,-6.73,54.34,16.18,236.06,968
2012-11-13 01:00:00,-6.75,54.34,16.49,233.79,968
2012-11-13 02:00:00,-6.32,53.06,18.29,231.61,967.41
2012-11-13 03:00:00,-5.55,49.93,18.58,233.23,967
2012-11-13 04:00:00,-5.07,51.92,19.35,232.7,966.52
2012-11-13 05:00:00,-4.93,57.04,19.99,232.84,966
2012-11-13 06:00:00,-4.86,60.05,20.21,233.16,966
2012-11-13 07:00:00,-5.03,69.56,20.07,238.16,966.88
2012-11-13 08:00:00,-5.61,86.91,19.38,238.82,967
2012-11-13 09:00:00,-5.76,91.72,17.94,244.22,967.57
2012-11-13 10:00:00,-5.52,91.42,17.42,240.67,968
2012-11-13 11:00:00,-5.1,86.14,17.36,237.99,968
2012-11-13 12:00:00,-4.74,81.83,16.67,238.72,968
2012-11-13 13:00:00,-4.47,76.93,18,238.12,968
2012-11-13 14:00:00,-4.18,73.07,17.2,239.18,968
2012-11-13 15:00:00,-4.37,73.79,16.25,243.35,968
2012-11-13 16:00:00,-4.72,74.18,16.81,244.08,968.17
2012-11-13 17:00:00,-4.99,75,16.23,242.77,968.99
2012-11-13 18:00:00,-5.33,78.42,14.89,242.29,969
2012-11-13 19:00:00,-5.71,81.79,15.9,241.7,969
2012-11-13 20:00:00,-5.59,76.57,18.25,238.18,969
2012-11-13 21:00:00,-5.54,70.52,17.93,236.31,969
2012-11-13 22:00:00,-5.81,69.63,18.47,235.16,969
2012-11-13 23:00:00,-5.63,62.55,19.09,237.08,969
2012-11-14 00:00:00,-5.79,59.99,18.85,234.25,968.78
2012-11-14 01:00:00,-5.9,60.3,18.95,233.1,968.35
2012-11-14 02:00:00,-6.22,67.15,18.14,232.65,969
2012-11-14 03:00:00,-6.41,69.7,18.23,234.68,968.58
2012-11-14 04:00:00,-6.05,60.54,19.5,233.66,968
2012-11-14 05:00:00,-5.9,54.98,19.82,233.66,968
2012-11-14 06:00:00,-5.74,50.32,19.41,233.26,968.37
2012-11-14 07:00:00,-5.54,45.86,19.37,232.41,968.58
2012-11-14 08:00:00,-5.02,42.2,18,234.77,968.95
2012-11-14 09:00:00,-4.09,42.37,17.34,231.34,968.2
2012-11-14 10:00:00,-4.09,39.72,17.03,233.34,968
2012-11-14 11:00:00,-4.02,41.74,15.54,236.23,968
2012-11-14 12:00:00,-4.14,46.15,14.73,237.36,968
2012-11-14 13:00:00,-4.14,53.8,13.26,243.4,968
2012-11-14 14:00:00,-4.38,51.11,12.95,244.04,967.32
2012-11-14 15:00:00,-4.74,53.24,12.22,246.35,967
2012-11-14 16:00:00,-5.36,53.28,12.87,245.69,967
2012-11-14 17:00:00,-5.77,50.81,15.98,245.02,967
2012-11-14 18:00:00,-6.38,53.88,17.2,243.24,967.14
2012-11-14 19:00:00,-6.75,53.88,20.14,237.7,967.05
2012-11-14 20:00:00,-7.13,57.01,20.04,232.01,967
2012-11-14 21:00:00,-6.69,54.61,21.95,230.35,967
2012-11-14 22:00:00,-6.61,53.3,21.81,231.49,967
2012-11-14 23:00:00,-6.56,52.22,21.97,232.22,967
2012-11-15 00:00:00,-6.35,52.1,21.14,233.19,967
2012-11-15 01:00:00,-6.34,51.61,21.28,232.27,967
2012-11-15 02:00:00,-6.43,52.08,21.68,230.9,966.99
2012-11-15 03:00:00,-6.34,53.17,21.25,231.54,967
2012-11-15 04:00:00,-6.26,52.61,21.36,231.97,967
2012-11-15 05:00:00,-6,52.59,20.63,231.66,967.17
2012-11-15 06:00:00,-5.89,55.5,20.89,231.57,967.09
2012-11-15 07:00:00,-5.71,54.43,21.15,232.92,967.79
2012-11-15 08:00:00,-5.59,55,20.44,230.93,968
2012-11-15 09:00:00,-5.4,55.82,19.43,233.54,968
2012-11-15 10:00:00,-5.05,54.06,18.77,233.76,968
2012-11-15 11:00:00,-4.89,53.44,18.02,235.05,968.05
2012-11-15 12:00:00,-4.68,51.94,18.24,232.64,968.78
2012-11-15 13:00:00,-4.65,52.5,16.71,230.96,969
2012-11-15 14:00:00,-4.58,51.29,16.78,230.03,968.45
2012-11-15 15:00:00,-4.39,49.37,15.97,231.81,968.01
2012-11-15 16:00:00,-4.35,47.4,15.42,233.96,968.3
2012-11-15 17:00:00,-4.41,46.74,13.7,238.27,969
2012-11-15 18:00:00,-4.62,44.82,14.23,238.03,969
2012-11-15 19:00:00,-4.8,41.06,16.27,238.34,969
